tweet-id,class
10857,NewYork
10858,NewYork
10859,NewYork
10860,NewYork
10861,NewYork
10862,NewYork
10863,NewYork
10864,NewYork
10865,NewYork
10866,NewYork
10867,NewYork
10868,NewYork
10869,NewYork
10870,NewYork
10871,NewYork
10872,NewYork
10873,NewYork
10874,NewYork
10875,NewYork
10876,NewYork
10877,NewYork
10878,NewYork
10879,NewYork
10880,NewYork
10881,NewYork
10882,NewYork
10883,NewYork
10884,NewYork
10885,NewYork
10886,NewYork
10887,NewYork
10888,NewYork
10889,NewYork
10890,NewYork
10891,NewYork
10892,NewYork
10893,NewYork
10894,NewYork
10895,NewYork
10896,NewYork
10897,NewYork
10898,NewYork
10899,NewYork
10900,NewYork
10901,NewYork
10902,NewYork
10903,NewYork
10904,NewYork
10905,NewYork
10906,NewYork
10907,NewYork
10908,NewYork
10909,NewYork
10910,NewYork
10911,NewYork
10912,NewYork
10913,NewYork
10914,NewYork
10935,NewYork
10936,NewYork
10937,NewYork
10938,NewYork
10939,NewYork
10940,NewYork
10941,NewYork
10942,NewYork
10943,NewYork
10944,NewYork
10945,NewYork
10946,NewYork
10947,NewYork
10948,NewYork
10949,NewYork
10950,NewYork
10951,NewYork
10952,NewYork
10953,NewYork
10954,NewYork
10955,NewYork
10956,NewYork
10957,NewYork
10958,NewYork
10959,NewYork
10960,NewYork
10961,NewYork
10962,NewYork
10963,NewYork
10964,NewYork
10965,NewYork
10966,NewYork
10967,California
10968,California
10969,California
10970,California
10971,California
10972,California
10973,California
10974,California
10975,California
10976,California
10977,California
10978,California
10979,California
10980,California
10981,California
10982,California
10983,California
10984,California
10985,California
10986,California
10987,California
10988,California
10989,California
10990,California
10991,California
10992,California
10993,California
10994,California
10995,California
10996,NewYork
10997,NewYork
10998,NewYork
10999,NewYork
11000,NewYork
11001,NewYork
11002,NewYork
11003,NewYork
11004,NewYork
11005,NewYork
11006,NewYork
11007,NewYork
11008,NewYork
11009,NewYork
11010,NewYork
11011,NewYork
11012,NewYork
11013,NewYork
11014,NewYork
11015,NewYork
11038,NewYork
11039,NewYork
11040,NewYork
11041,NewYork
11042,NewYork
11043,NewYork
11044,NewYork
11045,NewYork
11046,NewYork
11047,NewYork
11048,NewYork
11049,NewYork
11050,NewYork
11051,NewYork
11052,NewYork
11053,NewYork
11054,NewYork
11055,NewYork
11056,NewYork
11057,NewYork
11058,NewYork
11059,NewYork
11060,NewYork
11061,NewYork
11062,NewYork
11063,NewYork
11064,NewYork
11065,NewYork
11066,NewYork
11067,NewYork
11068,NewYork
11069,NewYork
11070,NewYork
11071,NewYork
11072,NewYork
11073,NewYork
11074,NewYork
11075,NewYork
11076,NewYork
11077,NewYork
11078,NewYork
11079,NewYork
11080,NewYork
11081,NewYork
11082,NewYork
11083,NewYork
11084,NewYork
11085,NewYork
11086,NewYork
11087,NewYork
11088,NewYork
11089,NewYork
11125,NewYork
11126,NewYork
11127,NewYork
11128,NewYork
11129,NewYork
11130,NewYork
11131,NewYork
11132,NewYork
11133,NewYork
11134,NewYork
11135,NewYork
11136,NewYork
11137,NewYork
11138,NewYork
11139,NewYork
11140,NewYork
11141,NewYork
11142,NewYork
11143,NewYork
11144,NewYork
11145,NewYork
11294,NewYork
11295,NewYork
11296,NewYork
11297,NewYork
11298,NewYork
11299,NewYork
11300,NewYork
11301,NewYork
11302,NewYork
11303,NewYork
11304,NewYork
11305,NewYork
11306,NewYork
11307,NewYork
11308,NewYork
11309,NewYork
11310,NewYork
11311,NewYork
11312,NewYork
11313,NewYork
11314,NewYork
11315,NewYork
11316,NewYork
11317,NewYork
11318,NewYork
11319,NewYork
11320,NewYork
11321,NewYork
11322,NewYork
11323,NewYork
11324,NewYork
11325,NewYork
11326,NewYork
11327,NewYork
11328,NewYork
11329,NewYork
11330,NewYork
11331,NewYork
11332,NewYork
11333,NewYork
11474,NewYork
11475,NewYork
11476,NewYork
11477,NewYork
11478,NewYork
11479,NewYork
11480,NewYork
11481,NewYork
11482,NewYork
11483,NewYork
11484,NewYork
11485,NewYork
11486,NewYork
11487,NewYork
11488,NewYork
11489,NewYork
11490,NewYork
11491,NewYork
11492,NewYork
11493,NewYork
11494,NewYork
11495,NewYork
11496,NewYork
11497,NewYork
11498,NewYork
11499,NewYork
11500,NewYork
11501,NewYork
11502,NewYork
11503,NewYork
11504,NewYork
11505,NewYork
11506,NewYork
11507,NewYork
11508,NewYork
11509,NewYork
11510,NewYork
11511,NewYork
11512,NewYork
11513,NewYork
11514,NewYork
11515,NewYork
11516,NewYork
11517,NewYork
11518,NewYork
11519,NewYork
11520,NewYork
11521,NewYork
11522,NewYork
11523,NewYork
11524,NewYork
11525,NewYork
11526,NewYork
11527,NewYork
11528,NewYork
11529,NewYork
11530,NewYork
11531,NewYork
11532,NewYork
11533,NewYork
11534,NewYork
11535,NewYork
11536,NewYork
11537,NewYork
11538,NewYork
11539,NewYork
11540,NewYork
11708,Georgia
11709,Georgia
11710,Georgia
11711,Georgia
11712,Georgia
11713,Georgia
11714,Georgia
11715,Georgia
11716,Georgia
11717,Georgia
11718,Georgia
11719,Georgia
11720,Georgia
11721,Georgia
11722,Georgia
11723,Georgia
11724,Georgia
11725,Georgia
11726,Georgia
11727,Georgia
11728,Georgia
11729,Georgia
11730,Georgia
11731,Georgia
11732,Georgia
11733,Georgia
11734,Georgia
11735,Georgia
11736,Georgia
11789,NewYork
11790,NewYork
11791,NewYork
11792,NewYork
11793,NewYork
11794,NewYork
11795,NewYork
11796,NewYork
11797,NewYork
11798,NewYork
11799,NewYork
11800,NewYork
11801,NewYork
11802,NewYork
11803,NewYork
11804,NewYork
11805,NewYork
11806,NewYork
11807,NewYork
11808,NewYork
11809,NewYork
11810,Georgia
11811,Georgia
11812,Georgia
11813,Georgia
11814,Georgia
11815,Georgia
11816,Georgia
11817,Georgia
11818,Georgia
11819,Georgia
11820,Georgia
11821,Georgia
11822,Georgia
11823,Georgia
11824,Georgia
11825,Georgia
11826,Georgia
11827,Georgia
11828,Georgia
11829,Georgia
11830,Georgia
11831,Georgia
11832,Georgia
11833,Georgia
11834,Georgia
11835,Georgia
11836,Georgia
11837,Georgia
11838,Georgia
11839,Georgia
11840,Georgia
11841,Georgia
11842,Georgia
11843,Georgia
11844,Georgia
11845,Georgia
11846,Georgia
11847,Georgia
11848,Georgia
11849,Georgia
11850,Georgia
11851,Georgia
11852,Georgia
11853,Georgia
11854,Georgia
11855,Georgia
11856,Georgia
11857,Georgia
11858,Georgia
11859,Georgia
11860,Georgia
11861,Georgia
11862,Georgia
11863,Georgia
11864,Georgia
11865,Georgia
11866,Georgia
11867,Georgia
11868,Georgia
11869,Georgia
11870,Georgia
11871,Georgia
11872,Georgia
11873,Georgia
11874,Georgia
11875,Georgia
11876,Georgia
11877,Georgia
11878,Georgia
11879,Georgia
11880,Georgia
11881,Georgia
11882,Georgia
11883,Georgia
11884,Georgia
11885,Georgia
11886,Georgia
11887,Georgia
11888,Georgia
11889,Georgia
11890,Georgia
11891,Georgia
11892,Georgia
11893,Georgia
11894,Georgia
11895,Georgia
11896,Georgia
11897,Georgia
11898,Georgia
11899,Georgia
11900,Georgia
11901,Georgia
11973,NewYork
11974,NewYork
11975,NewYork
11976,NewYork
11977,NewYork
11978,NewYork
11979,NewYork
11980,NewYork
11981,NewYork
11982,NewYork
11983,NewYork
11984,NewYork
11985,NewYork
11986,NewYork
11987,NewYork
11988,NewYork
11989,NewYork
11990,NewYork
11991,NewYork
11992,NewYork
11993,NewYork
11994,NewYork
11995,NewYork
12068,NewYork
12069,NewYork
12070,NewYork
12071,NewYork
12072,NewYork
12073,NewYork
12074,NewYork
12075,NewYork
12076,NewYork
12077,NewYork
12078,NewYork
12079,NewYork
12080,NewYork
12081,NewYork
12082,NewYork
12083,NewYork
12084,NewYork
12085,NewYork
12086,NewYork
12087,NewYork
12088,NewYork
12119,NewYork
12120,NewYork
12121,NewYork
12122,NewYork
12123,NewYork
12124,NewYork
12125,NewYork
12126,NewYork
12127,NewYork
12128,NewYork
12129,NewYork
12130,NewYork
12131,NewYork
12132,NewYork
12133,NewYork
12134,NewYork
12135,NewYork
12136,NewYork
12137,NewYork
12138,NewYork
12139,NewYork
12140,NewYork
12141,NewYork
12142,NewYork
12143,NewYork
12144,NewYork
12145,NewYork
12146,NewYork
12147,NewYork
12148,NewYork
12149,NewYork
12150,NewYork
12151,NewYork
12152,NewYork
12153,NewYork
12154,NewYork
12155,NewYork
12156,NewYork
12157,NewYork
12158,NewYork
12159,NewYork
12160,NewYork
12161,NewYork
12162,NewYork
12163,NewYork
12164,NewYork
12165,NewYork
12166,NewYork
12167,NewYork
12168,NewYork
12169,NewYork
12170,NewYork
12171,NewYork
12172,NewYork
12173,NewYork
12174,NewYork
12175,NewYork
12176,NewYork
12177,NewYork
12178,NewYork
12179,NewYork
12180,NewYork
12181,NewYork
12182,NewYork
12183,NewYork
12184,NewYork
12185,NewYork
12186,NewYork
12187,NewYork
12188,NewYork
12189,NewYork
12190,NewYork
12191,NewYork
12192,NewYork
12193,NewYork
12194,NewYork
12195,NewYork
12196,NewYork
12197,NewYork
12198,NewYork
12199,NewYork
12200,NewYork
12304,California
12305,California
12306,California
12307,California
12308,California
12309,California
12310,California
12311,California
12312,California
12313,California
12314,California
12315,California
12316,California
12317,California
12318,California
12319,California
12320,California
12321,California
12322,California
12323,California
12324,California
12325,California
12326,California
12327,California
12328,California
12329,California
12330,California
12331,California
12332,California
12333,California
12334,California
12335,California
12336,California
12337,California
12338,California
12339,California
12340,California
12341,California
12342,California
12343,California
12344,California
12345,California
12346,California
12347,California
12348,California
12349,California
12350,California
12351,California
12352,California
12353,California
12354,California
12355,California
12356,California
12357,California
12358,California
12359,California
12360,California
12361,California
12362,California
12508,California
12509,California
12510,California
12511,California
12512,California
12513,California
12514,California
12515,California
12516,California
12517,California
12518,California
12519,California
12520,California
12521,California
12522,California
12523,California
12524,California
12525,California
12526,California
12527,California
12528,California
12529,California
12530,California
12531,California
12532,California
12533,California
12534,California
12535,California
12536,California
12537,California
12538,California
12539,California
12540,California
12541,California
12542,California
12571,NewYork
12572,NewYork
12573,NewYork
12574,NewYork
12575,NewYork
12576,NewYork
12577,NewYork
12578,NewYork
12579,NewYork
12580,NewYork
12581,NewYork
12582,NewYork
12583,NewYork
12584,NewYork
12585,NewYork
12586,NewYork
12587,NewYork
12588,NewYork
12589,NewYork
12590,NewYork
12591,NewYork
12592,NewYork
12593,NewYork
12594,NewYork
12595,NewYork
12596,NewYork
12597,NewYork
12598,NewYork
12599,NewYork
12600,NewYork
12601,NewYork
12602,NewYork
12603,NewYork
12604,NewYork
12605,NewYork
12606,NewYork
12607,NewYork
12608,NewYork
12609,NewYork
12610,NewYork
12611,NewYork
12612,NewYork
12613,NewYork
12614,NewYork
12615,NewYork
12616,NewYork
12723,NewYork
12724,NewYork
12725,NewYork
12726,NewYork
12727,NewYork
12728,NewYork
12729,NewYork
12730,NewYork
12731,NewYork
12732,NewYork
12733,NewYork
12734,NewYork
12735,NewYork
12736,NewYork
12737,NewYork
12738,NewYork
12739,NewYork
12740,NewYork
12741,NewYork
12742,NewYork
12743,NewYork
12744,NewYork
12745,NewYork
12746,NewYork
12747,NewYork
12748,NewYork
12749,NewYork
12750,NewYork
12751,NewYork
12752,NewYork
12753,NewYork
12754,NewYork
12826,NewYork
12827,NewYork
12828,NewYork
12829,NewYork
12830,NewYork
12831,NewYork
12832,NewYork
12833,NewYork
12834,NewYork
12835,NewYork
12836,NewYork
12837,NewYork
12838,NewYork
12839,NewYork
12840,NewYork
12841,NewYork
12842,NewYork
12843,NewYork
12844,NewYork
12845,NewYork
12846,NewYork
12847,NewYork
12848,NewYork
12849,NewYork
12850,NewYork
12851,NewYork
12883,NewYork
12884,NewYork
12885,NewYork
12886,NewYork
12887,NewYork
12888,NewYork
12889,NewYork
12890,NewYork
12891,NewYork
12892,NewYork
12893,NewYork
12894,NewYork
12895,NewYork
12896,NewYork
12897,NewYork
12898,NewYork
12899,NewYork
12900,NewYork
12901,NewYork
12902,NewYork
12903,NewYork
12904,NewYork
12905,NewYork
12906,NewYork
12907,NewYork
12908,NewYork
12909,NewYork
12952,NewYork
12953,NewYork
12954,NewYork
12955,NewYork
12956,NewYork
12957,NewYork
12958,NewYork
12959,NewYork
12960,NewYork
12961,NewYork
12962,NewYork
12963,NewYork
12964,NewYork
12965,NewYork
12966,NewYork
12967,NewYork
12968,NewYork
12969,NewYork
12970,NewYork
12971,NewYork
12972,NewYork
12973,NewYork
12974,NewYork
12975,NewYork
12976,NewYork
12977,NewYork
12978,NewYork
12979,NewYork
12980,NewYork
12981,NewYork
12982,NewYork
12983,NewYork
12984,NewYork
12985,NewYork
12986,NewYork
12987,NewYork
12988,NewYork
12989,NewYork
12990,NewYork
12991,NewYork
12992,NewYork
12993,NewYork
12994,NewYork
12995,NewYork
12996,NewYork
12997,NewYork
12998,NewYork
12999,NewYork
13000,NewYork
13001,NewYork
13002,NewYork
13003,NewYork
13004,NewYork
13005,NewYork
13006,NewYork
13007,NewYork
13008,NewYork
13009,NewYork
13010,NewYork
13011,NewYork
13012,NewYork
13013,NewYork
13014,NewYork
13015,NewYork
13138,NewYork
13139,NewYork
13140,NewYork
13141,NewYork
13142,NewYork
13143,NewYork
13144,NewYork
13145,NewYork
13146,NewYork
13147,NewYork
13148,NewYork
13149,NewYork
13150,NewYork
13151,NewYork
13152,NewYork
13153,NewYork
13154,NewYork
13155,NewYork
13156,NewYork
13157,NewYork
13158,NewYork
13159,NewYork
13160,NewYork
13161,NewYork
13162,NewYork
13163,NewYork
13164,NewYork
13165,NewYork
13166,NewYork
13167,NewYork
13168,NewYork
13169,NewYork
13170,NewYork
13171,NewYork
13172,NewYork
13173,NewYork
13174,NewYork
13240,NewYork
13241,NewYork
13242,NewYork
13243,NewYork
13244,NewYork
13245,NewYork
13246,NewYork
13247,NewYork
13248,NewYork
13249,NewYork
13250,NewYork
13251,NewYork
13252,NewYork
13253,NewYork
13254,NewYork
13255,NewYork
13256,NewYork
13257,NewYork
13258,NewYork
13259,NewYork
13260,NewYork
13261,NewYork
13262,NewYork
13263,NewYork
13264,NewYork
13265,NewYork
13266,NewYork
13267,NewYork
13268,NewYork
13269,NewYork
13270,NewYork
13271,NewYork
13272,NewYork
13273,NewYork
13274,NewYork
13275,NewYork
13276,NewYork
13277,NewYork
13278,NewYork
13279,NewYork
13280,NewYork
13281,NewYork
13282,NewYork
13283,NewYork
13284,NewYork
13285,NewYork
13286,NewYork
13287,NewYork
13288,NewYork
13289,NewYork
13290,NewYork
13291,NewYork
13292,NewYork
13293,NewYork
13294,NewYork
13295,NewYork
13296,NewYork
13297,NewYork
13298,NewYork
13299,NewYork
13300,NewYork
13301,NewYork
13302,NewYork
13303,NewYork
13304,NewYork
13305,NewYork
13306,NewYork
13307,NewYork
13308,NewYork
13309,NewYork
13310,NewYork
13311,NewYork
13312,NewYork
13313,NewYork
13314,NewYork
13315,NewYork
13316,NewYork
13317,NewYork
13318,NewYork
13319,NewYork
13320,NewYork
13350,Georgia
13351,Georgia
13352,Georgia
13353,Georgia
13354,Georgia
13355,Georgia
13356,Georgia
13357,Georgia
13358,Georgia
13359,Georgia
13360,Georgia
13361,Georgia
13362,Georgia
13363,Georgia
13364,Georgia
13365,Georgia
13366,Georgia
13367,Georgia
13368,Georgia
13369,Georgia
13370,Georgia
13371,Georgia
13372,Georgia
13373,Georgia
13374,Georgia
13375,Georgia
13376,Georgia
13377,Georgia
13378,Georgia
13379,Georgia
13380,Georgia
13381,Georgia
13382,Georgia
13383,Georgia
13384,Georgia
13385,Georgia
13386,Georgia
13387,Georgia
13388,Georgia
13389,Georgia
13390,Georgia
13391,Georgia
13392,Georgia
13393,Georgia
13394,Georgia
13395,Georgia
13396,Georgia
13397,Georgia
13398,Georgia
13399,Georgia
13400,Georgia
13401,Georgia
13402,Georgia
13403,Georgia
13404,Georgia
13405,Georgia
13406,Georgia
13407,Georgia
13408,Georgia
13409,Georgia
13410,Georgia
13411,Georgia
13412,Georgia
13413,Georgia
13414,Georgia
13415,Georgia
13416,Georgia
13417,Georgia
13418,Georgia
13419,Georgia
13420,Georgia
13421,Georgia
13422,Georgia
13423,Georgia
13424,Georgia
13425,Georgia
13426,Georgia
13427,Georgia
13428,Georgia
13429,Georgia
13430,Georgia
13431,Georgia
13432,Georgia
13433,Georgia
13434,Georgia
13435,Georgia
13436,Georgia
13437,Georgia
13438,Georgia
13439,Georgia
13440,Georgia
13603,NewYork
13604,NewYork
13605,NewYork
13606,NewYork
13607,NewYork
13608,NewYork
13609,NewYork
13610,NewYork
13611,NewYork
13612,NewYork
13613,NewYork
13614,NewYork
13615,NewYork
13616,NewYork
13617,NewYork
13618,NewYork
13619,NewYork
13620,NewYork
13621,NewYork
13622,NewYork
13623,NewYork
13624,NewYork
13625,NewYork
13626,NewYork
13627,NewYork
13628,NewYork
13629,NewYork
13630,NewYork
13631,NewYork
13632,NewYork
13633,NewYork
13663,Georgia
13664,Georgia
13665,Georgia
13666,Georgia
13667,Georgia
13668,Georgia
13669,Georgia
13670,Georgia
13671,Georgia
13672,Georgia
13673,Georgia
13674,Georgia
13675,Georgia
13676,Georgia
13677,Georgia
13678,Georgia
13679,Georgia
13680,Georgia
13681,Georgia
13682,Georgia
13683,Georgia
13684,Georgia
13685,Georgia
13686,Georgia
13687,Georgia
13688,Georgia
13689,Georgia
13690,Georgia
13691,Georgia
13692,Georgia
13693,Georgia
13694,Georgia
13695,Georgia
13696,Georgia
13697,Georgia
13698,Georgia
13699,Georgia
13700,Georgia
13701,Georgia
13702,Georgia
13703,Georgia
13704,Georgia
13705,Georgia
13706,Georgia
13707,Georgia
13708,Georgia
13709,Georgia
13710,Georgia
13711,Georgia
13712,Georgia
13713,Georgia
13714,Georgia
13715,Georgia
13716,Georgia
13717,Georgia
13718,Georgia
13719,Georgia
13720,Georgia
13721,Georgia
13722,Georgia
13723,Georgia
13724,Georgia
13725,Georgia
13726,Georgia
13727,Georgia
13728,Georgia
13729,Georgia
13730,Georgia
13731,Georgia
13732,Georgia
13733,Georgia
13734,Georgia
13735,Georgia
13736,Georgia
13737,Georgia
13738,Georgia
13739,Georgia
13740,Georgia
13741,Georgia
13742,Georgia
13743,Georgia
13744,Georgia
13767,NewYork
13768,NewYork
13769,NewYork
13770,NewYork
13771,NewYork
13772,NewYork
13773,NewYork
13774,NewYork
13775,NewYork
13776,NewYork
13777,NewYork
13778,NewYork
13779,NewYork
13780,NewYork
13781,NewYork
13782,NewYork
13783,NewYork
13784,NewYork
13785,NewYork
13786,NewYork
13787,NewYork
13788,NewYork
13789,NewYork
13790,NewYork
13791,NewYork
13859,NewYork
13860,NewYork
13861,NewYork
13862,NewYork
13863,NewYork
13864,NewYork
13865,NewYork
13866,NewYork
13867,NewYork
13868,NewYork
13869,NewYork
13870,NewYork
13871,NewYork
13872,NewYork
13873,NewYork
13874,NewYork
13875,NewYork
13876,NewYork
13877,NewYork
13878,NewYork
13879,NewYork
13880,NewYork
13881,NewYork
13882,NewYork
13883,NewYork
13884,NewYork
13885,NewYork
13886,NewYork
13887,NewYork
13888,NewYork
13889,NewYork
13890,NewYork
13891,NewYork
14003,NewYork
14004,NewYork
14005,NewYork
14006,NewYork
14007,NewYork
14008,NewYork
14009,NewYork
14010,NewYork
14011,NewYork
14012,NewYork
14013,NewYork
14014,NewYork
14015,NewYork
14016,NewYork
14017,NewYork
14018,NewYork
14019,NewYork
14020,NewYork
14021,NewYork
14022,NewYork
14023,NewYork
14024,NewYork
14025,NewYork
14053,NewYork
14054,NewYork
14055,NewYork
14056,NewYork
14057,NewYork
14058,NewYork
14059,NewYork
14060,NewYork
14061,NewYork
14062,NewYork
14063,NewYork
14064,NewYork
14065,NewYork
14066,NewYork
14067,NewYork
14068,NewYork
14069,NewYork
14070,NewYork
14071,NewYork
14072,NewYork
14073,NewYork
14074,NewYork
14096,NewYork
14097,NewYork
14098,NewYork
14099,NewYork
14100,NewYork
14101,NewYork
14102,NewYork
14103,NewYork
14104,NewYork
14105,NewYork
14106,NewYork
14107,NewYork
14108,NewYork
14109,NewYork
14110,NewYork
14111,NewYork
14112,NewYork
14113,NewYork
14114,NewYork
14115,NewYork
14116,NewYork
14117,NewYork
14118,NewYork
14119,NewYork
14120,NewYork
14121,NewYork
14122,NewYork
14123,NewYork
14124,NewYork
14125,NewYork
14126,NewYork
14127,NewYork
14128,NewYork
14129,NewYork
14130,NewYork
14131,NewYork
14132,NewYork
14133,NewYork
14134,NewYork
14135,NewYork
14136,NewYork
14137,NewYork
14138,NewYork
14139,NewYork
14140,California
14141,California
14142,California
14143,California
14144,California
14145,California
14146,California
14147,California
14148,California
14149,California
14150,California
14151,California
14152,California
14153,California
14154,California
14155,California
14156,California
14157,California
14158,California
14159,California
14160,California
14161,California
14162,California
14163,California
14164,California
14165,California
14166,California
14167,California
14168,California
14169,NewYork
14170,NewYork
14171,NewYork
14172,NewYork
14173,NewYork
14174,NewYork
14175,NewYork
14176,NewYork
14177,NewYork
14178,NewYork
14179,NewYork
14180,NewYork
14181,NewYork
14182,NewYork
14183,NewYork
14184,NewYork
14185,NewYork
14186,NewYork
14187,NewYork
14188,NewYork
14189,NewYork
14190,NewYork
14191,NewYork
14192,NewYork
14193,NewYork
14194,NewYork
14195,NewYork
14196,NewYork
14197,NewYork
14198,NewYork
14199,NewYork
14200,NewYork
14201,NewYork
14202,NewYork
14203,NewYork
14204,NewYork
14205,NewYork
14206,NewYork
14207,NewYork
14208,NewYork
14209,NewYork
14210,NewYork
14211,NewYork
14212,NewYork
14213,NewYork
14214,NewYork
14215,NewYork
14216,NewYork
14217,NewYork
14218,NewYork
14219,NewYork
14220,NewYork
14221,NewYork
14222,NewYork
14223,NewYork
14224,NewYork
14225,NewYork
14226,NewYork
14227,NewYork
14228,NewYork
14229,NewYork
14230,NewYork
14231,NewYork
14232,NewYork
14233,NewYork
14234,NewYork
14235,NewYork
14236,NewYork
14237,NewYork
14238,NewYork
14239,NewYork
14240,NewYork
14241,NewYork
14242,NewYork
14243,NewYork
14244,NewYork
14245,NewYork
14246,NewYork
14247,NewYork
14248,NewYork
14249,NewYork
14250,NewYork
14251,NewYork
14252,NewYork
14253,NewYork
14254,NewYork
14255,NewYork
14256,NewYork
14257,NewYork
14258,NewYork
14259,NewYork
14260,NewYork
14304,NewYork
14305,NewYork
14306,NewYork
14307,NewYork
14308,NewYork
14309,NewYork
14310,NewYork
14311,NewYork
14312,NewYork
14313,NewYork
14314,NewYork
14315,NewYork
14316,NewYork
14317,NewYork
14318,NewYork
14319,NewYork
14320,NewYork
14321,NewYork
14322,NewYork
14323,NewYork
14324,NewYork
14325,NewYork
14326,NewYork
14327,NewYork
14328,NewYork
14329,NewYork
14330,NewYork
14331,NewYork
14332,NewYork
14333,NewYork
14334,NewYork
14335,NewYork
14336,NewYork
14337,NewYork
14338,NewYork
14339,NewYork
14340,NewYork
14341,NewYork
14342,NewYork
14343,NewYork
14344,NewYork
14345,NewYork
14346,NewYork
14347,NewYork
14348,NewYork
14349,NewYork
14350,NewYork
14351,NewYork
14352,NewYork
14353,NewYork
14354,NewYork
14355,NewYork
14356,NewYork
14357,NewYork
14358,NewYork
14359,NewYork
14360,NewYork
14361,NewYork
14362,NewYork
14363,NewYork
14364,NewYork
14365,NewYork
14366,NewYork
14367,NewYork
14368,NewYork
14369,NewYork
14370,NewYork
14371,NewYork
14372,NewYork
14373,NewYork
14374,NewYork
14375,NewYork
14376,NewYork
14377,NewYork
14378,NewYork
14379,NewYork
14380,NewYork
14381,NewYork
14382,NewYork
14383,NewYork
14384,NewYork
14385,NewYork
14386,NewYork
14472,NewYork
14473,NewYork
14474,NewYork
14475,NewYork
14476,NewYork
14477,NewYork
14478,NewYork
14479,NewYork
14480,NewYork
14481,NewYork
14482,NewYork
14483,NewYork
14484,NewYork
14485,NewYork
14486,NewYork
14487,NewYork
14488,NewYork
14489,NewYork
14490,NewYork
14491,NewYork
14492,NewYork
14493,NewYork
14494,NewYork
14495,NewYork
14496,NewYork
14497,NewYork
14498,NewYork
14499,NewYork
14500,NewYork
14501,NewYork
14502,NewYork
14503,NewYork
14504,NewYork
14505,NewYork
14506,NewYork
14507,NewYork
14508,NewYork
14509,NewYork
14510,NewYork
14511,NewYork
14512,NewYork
14513,NewYork
14514,NewYork
14515,NewYork
14516,NewYork
14517,NewYork
14518,NewYork
14519,NewYork
14520,NewYork
14521,NewYork
14522,NewYork
14523,NewYork
14524,NewYork
14525,NewYork
14526,NewYork
14527,NewYork
14528,NewYork
14529,NewYork
14530,NewYork
14531,NewYork
14532,NewYork
14533,NewYork
14534,NewYork
14535,NewYork
14564,NewYork
14565,NewYork
14566,NewYork
14567,NewYork
14568,NewYork
14569,NewYork
14570,NewYork
14571,NewYork
14572,NewYork
14573,NewYork
14574,NewYork
14575,NewYork
14576,NewYork
14577,NewYork
14578,NewYork
14579,NewYork
14580,NewYork
14581,NewYork
14582,NewYork
14583,NewYork
14584,NewYork
14585,NewYork
14586,NewYork
14587,NewYork
14588,NewYork
14589,NewYork
14590,NewYork
14591,NewYork
14592,NewYork
14593,NewYork
14594,NewYork
14595,NewYork
14596,NewYork
14597,NewYork
14598,NewYork
14599,NewYork
14600,NewYork
14601,NewYork
14602,NewYork
14603,NewYork
14604,NewYork
14605,NewYork
14606,NewYork
14607,NewYork
14608,NewYork
14609,NewYork
14610,NewYork
14611,NewYork
14612,NewYork
14613,NewYork
14614,NewYork
14615,NewYork
14616,NewYork
14617,NewYork
14618,NewYork
14619,NewYork
14620,NewYork
14621,NewYork
14622,NewYork
14623,NewYork
14624,NewYork
14625,NewYork
14626,NewYork
14627,NewYork
14628,NewYork
14629,NewYork
14630,NewYork
14631,NewYork
14632,NewYork
14633,NewYork
14634,NewYork
14635,NewYork
14636,NewYork
14637,NewYork
14638,NewYork
14639,NewYork
14640,NewYork
14641,NewYork
14642,NewYork
14643,NewYork
14644,NewYork
14645,NewYork
14646,NewYork
14647,NewYork
14648,NewYork
14649,NewYork
14650,NewYork
14651,NewYork
14652,NewYork
14653,NewYork
14654,NewYork
14655,NewYork
14656,NewYork
14657,NewYork
14658,NewYork
14659,NewYork
14660,NewYork
14661,NewYork
14662,NewYork
14663,NewYork
14664,NewYork
14665,NewYork
14666,NewYork
14787,NewYork
14788,NewYork
14789,NewYork
14790,NewYork
14791,NewYork
14792,NewYork
14793,NewYork
14794,NewYork
14795,NewYork
14796,NewYork
14797,NewYork
14798,NewYork
14799,NewYork
14800,NewYork
14801,NewYork
14802,NewYork
14803,NewYork
14804,NewYork
14805,NewYork
14806,NewYork
14807,NewYork
14808,NewYork
14809,NewYork
14810,NewYork
14811,NewYork
14812,NewYork
14813,NewYork
14814,NewYork
14815,NewYork
14816,NewYork
14817,NewYork
14818,NewYork
14819,NewYork
14820,NewYork
14821,NewYork
14822,NewYork
14823,NewYork
14824,NewYork
14825,NewYork
14826,NewYork
14827,NewYork
14828,NewYork
14829,NewYork
14830,NewYork
14831,NewYork
14832,NewYork
14833,NewYork
14834,NewYork
14835,NewYork
14836,NewYork
14837,NewYork
14838,NewYork
14839,NewYork
14938,NewYork
14939,NewYork
14940,NewYork
14941,NewYork
14942,NewYork
14943,NewYork
14944,NewYork
14945,NewYork
14946,NewYork
14947,NewYork
14948,NewYork
14949,NewYork
14950,NewYork
14951,NewYork
14952,NewYork
14953,NewYork
14954,NewYork
14955,NewYork
14956,NewYork
14957,NewYork
14958,NewYork
14959,NewYork
14960,NewYork
14961,NewYork
14962,NewYork
14963,NewYork
14964,NewYork
14965,NewYork
14966,NewYork
14967,NewYork
15029,NewYork
15030,NewYork
15031,NewYork
15032,NewYork
15033,NewYork
15034,NewYork
15035,NewYork
